index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
8,6494be310417200165cee9df,2900108,Abaíra,-13.2488,-41.6619,0,29,3301,77,America/Sao_Paulo,BA,Bahia
58,6494be310417200165cef3fc,2600609,Alagoinha,-8.4665,-36.7788,0,26,2311,87,America/Sao_Paulo,PE,Pernambuco
108,6494be310417200165cef86d,4300554,Alto Alegre,-28.7769,-52.9893,0,43,8495,54,America/Sao_Paulo,RS,Rio Grande do Sul
158,6494be310417200165ceed87,2100600,Amarante do Maranhão,-5.56913,-46.7473,0,21,711,99,America/Sao_Paulo,MA,Maranhão
208,6494be310417200165ceec97,5201207,Anhanguera,-18.3339,-48.2204,0,52,9223,64,America/Sao_Paulo,GO,Goiás
258,6494be310417200165cee9f6,2902005,Aracatu,-14.428,-41.4648,0,29,3339,77,America/Sao_Paulo,BA,Bahia
308,6494be310417200165cef877,4300901,Aratiba,-27.3978,-52.2975,0,43,8517,54,America/Sao_Paulo,RS,Rio Grande do Sul
358,6494be310417200165cef878,4301008,Arroio do Meio,-29.4014,-51.9557,0,43,8519,51,America/Sao_Paulo,RS,Rio Grande do Sul
408,6494be310417200165ceed7d,2100055,Açailândia,-4.94714,-47.5004,0,21,961,99,America/Sao_Paulo,MA,Maranhão
458,6494be310417200165cee998,1300409,Barcelos,-0.983373,-62.9311,0,13,209,97,America/Porto_Velho,AM,Amazonas
508,6494be310417200165ceea07,2903276,Barrocas,-11.5272,-39.0776,0,29,1110,75,America/Sao_Paulo,BA,Bahia
558,6494be310417200165cef330,2501906,Belém,-6.74261,-35.5166,0,25,1939,83,America/Sao_Paulo,PB,Paraíba
608,6494be310417200165cef857,1400100,Boa Vista,2.82384,-60.6753,1,14,301,95,America/Porto_Velho,RR,Roraima
658,6494be310417200165cefc16,3507100,Bom Jesus dos Perdões,-23.1356,-46.4675,0,35,6241,11,America/Sao_Paulo,SP,São Paulo
708,6494be310417200165cefc1d,3507605,Bragança Paulista,-22.9527,-46.5419,0,35,6251,11,America/Sao_Paulo,SP,São Paulo
758,6494be310417200165ceea17,2904704,Buerarema,-14.9595,-39.3028,0,29,3393,73,America/Sao_Paulo,BA,Bahia
808,6494be310417200165ceecb2,5204201,Cachoeira de Goiás,-16.6635,-50.646,0,52,9283,64,America/Sao_Paulo,GO,Goiás
858,6494be310417200165cefc30,3509304,Cajobi,-20.8773,-48.8063,0,35,6287,17,America/Sao_Paulo,SP,São Paulo
908,6494be310417200165cef5c6,4103958,Campina do Simão,-25.0802,-51.8237,0,41,840,42,America/Sao_Paulo,PR,Paraná
958,6494be310417200165cef41c,2603603,Camutanga,-7.40545,-35.2664,0,26,2371,81,America/Sao_Paulo,PE,Pernambuco
1008,6494be310417200165cefc3d,3510302,Capela do Alto,-23.4685,-47.7388,0,35,6307,15,America/Sao_Paulo,SP,São Paulo
1058,6494be310417200165cef4e3,2202539,Caraúbas do Piauí,-3.47525,-41.8425,0,22,298,86,America/Sao_Paulo,PI,Piauí
1108,6494be310417200165ceeef6,3114709,Carvalhópolis,-21.7735,-45.8421,0,31,4293,35,America/Sao_Paulo,MG,Minas Gerais
1158,6494be310417200165cef4e6,2202653,Caxingó,-3.41904,-41.8955,0,22,302,86,America/Sao_Paulo,PI,Piauí
1208,6494be310417200165cef8cb,4305355,Charqueadas,-29.9625,-51.6289,0,43,8693,51,America/Sao_Paulo,RS,Rio Grande do Sul
1258,6494be310417200165ceedb9,2103505,Colinas,-6.03199,-44.2543,0,21,767,99,America/Sao_Paulo,MA,Maranhão
1308,6494be310417200165ceea47,2908705,Condeúba,-14.9022,-41.9718,0,29,3473,77,America/Sao_Paulo,BA,Bahia
1358,6494be310417200165ceea4c,2909208,Coronel João Sá,-10.2847,-37.9198,0,29,3483,75,America/Sao_Paulo,BA,Bahia
1408,6494be310417200165ceecce,5206305,Cristianópolis,-17.1987,-48.7034,0,52,9327,64,America/Sao_Paulo,GO,Goiás
1458,6494be310417200165cefaa4,4204806,Curitibanos,-27.2824,-50.5816,0,42,8093,49,America/Sao_Paulo,SC,Santa Catarina
1508,6494be310417200165cef8e4,4306320,Derrubadas,-27.2642,-53.8645,0,43,6073,55,America/Sao_Paulo,RS,Rio Grande do Sul
1558,6494be310417200165ceef52,3122504,Dom Cavati,-19.3735,-42.1121,0,31,4449,33,America/Sao_Paulo,MG,Minas Gerais
1608,6494be310417200165ceecd9,5207402,Edéia,-17.3406,-49.9295,0,52,9349,64,America/Sao_Paulo,GO,Goiás
1658,6494be310417200165ceef65,3124203,Espera Feliz,-20.6508,-41.9119,0,31,4483,32,America/Sao_Paulo,MG,Minas Gerais
1708,6494be310417200165cef905,4307906,Farroupilha,-29.2227,-51.3419,0,43,8655,54,America/Sao_Paulo,RS,Rio Grande do Sul
1758,6494be310417200165cefc7f,3515905,Floreal,-20.6752,-50.1513,0,35,6419,17,America/Sao_Paulo,SP,São Paulo
1808,6494be310417200165cef60a,4108403,Francisco Beltrão,-26.0817,-53.0535,0,41,7565,46,America/Sao_Paulo,PR,Paraná
1858,6494be310417200165ceea67,2911253,Gavião,-11.4688,-39.7757,0,29,3093,75,America/Sao_Paulo,BA,Bahia
1908,6494be310417200165cef7a8,2404309,Governador Dix-Sept Rosado,-5.44887,-37.5183,0,24,1683,84,America/Sao_Paulo,RN,Rio Grande do Norte
1958,6494be310417200165ceecea,5209200,Guapó,-16.8297,-49.5345,0,52,9381,62,America/Sao_Paulo,GO,Goiás
2008,6494be310417200165cef22a,5104203,Guiratinga,-16.346,-53.7575,0,51,9083,66,America/Porto_Velho,MT,Mato Grosso
2058,6494be310417200165ceefa4,3129608,Ibiaí,-16.8591,-44.9046,0,31,4591,38,America/Sao_Paulo,MG,Minas Gerais
2108,6494be310417200165ceedd4,2105153,Igarapé do Meio,-3.65771,-45.2114,0,21,170,98,America/Sao_Paulo,MA,Maranhão
2158,6494be310417200165cefcb5,3520608,Indiana,-22.1738,-51.2555,0,35,6513,18,America/Sao_Paulo,SP,São Paulo
2208,6494be310417200165cefacb,4207650,Iporã do Oeste,-26.9854,-53.5355,0,42,9951,49,America/Sao_Paulo,SC,Santa Catarina
2258,6494be310417200165ceea8f,2914802,Itabuna,-14.7876,-39.2781,0,29,3597,73,America/Sao_Paulo,BA,Bahia
2308,6494be310417200165ceea9b,2915908,Itanagra,-12.2614,-38.0436,0,29,3619,75,America/Sao_Paulo,BA,Bahia
2358,6494be310417200165ceea9e,2916203,Itapé,-14.8876,-39.4239,0,29,3625,73,America/Sao_Paulo,BA,Bahia
2408,6494be310417200165cef2c1,1503705,Itupiranga,-5.13272,-49.3358,0,15,473,94,America/Sao_Paulo,PA,Pará
2458,6494be310417200165cef942,4311106,Jaguari,-29.4936,-54.703,0,43,8723,55,America/Sao_Paulo,RS,Rio Grande do Sul
2508,6494be310417200165cefadd,4208955,Jardinópolis,-26.7191,-52.8625,0,42,5587,49,America/Sao_Paulo,SC,Santa Catarina
2558,6494be310417200165cef519,2205458,Joca Marques,-3.4804,-42.4255,0,22,328,86,America/Sao_Paulo,PI,Piauí
2608,6494be310417200165ceeff9,3136801,Juramento,-16.8473,-43.5865,0,31,4735,38,America/Sao_Paulo,MG,Minas Gerais
2658,6494be310417200165cef949,4311304,Lagoa Vermelha,-28.2093,-51.5248,0,43,8727,54,America/Sao_Paulo,RS,Rio Grande do Sul
2708,6494be310417200165cee9d4,1600279,Laranjal do Jari,-0.804911,-52.453,0,16,613,96,America/Sao_Paulo,AP,Amapá
2758,6494be310417200165cef010,3138658,Lontra,-15.9013,-44.306,0,31,2695,38,America/Sao_Paulo,MG,Minas Gerais
2808,6494be310417200165cef45e,2609105,Machados,-7.68827,-35.5114,0,26,2481,81,America/Sao_Paulo,PE,Pernambuco
