index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
25,6494be310417200165cee915,1200013,Acrelândia,-9.82581,-66.8972,0,12,643,68,America/Rio_Branco,AC,Acre
75,6494be310417200165cef77e,2400505,Alexandria,-6.40533,-38.0142,0,24,1609,84,America/Sao_Paulo,RN,Rio Grande do Norte
125,6494be310417200165cef823,1100403,Alto Paraíso,-9.71429,-63.3188,0,11,675,69,America/Porto_Velho,RO,Rondônia
175,6494be310417200165cee92c,2700201,Anadia,-9.68489,-36.3078,0,27,2703,82,America/Sao_Paulo,AL,Alagoas
225,6494be310417200165cef1b1,5000906,Antônio João,-22.1927,-55.9517,0,50,9017,67,America/Porto_Velho,MS,Mato Grosso do Sul
275,6494be310417200165cefe57,1702109,Araguaína,-7.19238,-48.2044,0,17,9241,63,America/Sao_Paulo,TO,Tocantins
325,6494be310417200165cefbed,3503356,Arco-Íris,-21.7728,-50.466,0,35,790,14,America/Sao_Paulo,SP,São Paulo
375,6494be310417200165cef5a8,4102000,Assis Chateaubriand,-24.4168,-53.5213,0,41,7953,44,America/Sao_Paulo,PR,Paraná
425,6494be310417200165cef296,1501204,Baião,-2.79021,-49.6694,0,15,423,91,America/Sao_Paulo,PA,Pará
475,6494be310417200165cef32e,2501708,Barra de São Miguel,-7.74603,-36.3209,0,25,1935,83,America/Sao_Paulo,PB,Paraíba
525,6494be310417200165cef4c5,2201507,Batalha,-4.0223,-42.0787,0,22,1029,86,America/Sao_Paulo,PI,Piauí
575,6494be310417200165cef332,2502052,Bernardino Batista,-6.44572,-38.5521,0,25,456,83,America/Sao_Paulo,PB,Paraíba
625,6494be310417200165cef5b7,4103107,Bocaiúva do Sul,-25.2066,-49.1141,0,41,7459,41,America/Sao_Paulo,PR,Paraná
675,6494be310417200165ceeca9,5203559,Bonfinópolis,-16.6173,-48.9616,0,52,9775,62,America/Sao_Paulo,GO,Goiás
725,6494be310417200165ceeeb4,3108800,Braúnas,-19.0562,-42.7099,0,31,4175,35,America/Sao_Paulo,MG,Minas Gerais
775,6494be310417200165ceeeba,3109303,Buritis,-15.6218,-46.4221,0,31,4185,38,America/Sao_Paulo,MG,Minas Gerais
825,6494be310417200165cef829,1100049,Cacoal,-11.4343,-61.4562,0,11,9,69,America/Porto_Velho,RO,Rondônia
875,6494be310417200165ceeec7,3110400,Camacho,-20.6294,-45.1593,0,31,4207,37,America/Sao_Paulo,MG,Minas Gerais
925,6494be310417200165cefa8d,4203501,Campo Erê,-26.3931,-53.0856,0,42,8067,49,America/Sao_Paulo,SC,Santa Catarina
975,6494be310417200165ceea2d,2906600,Candiba,-14.4097,-42.8667,0,29,3431,77,America/Sao_Paulo,BA,Bahia
1025,6494be310417200165cef4e0,2202406,Capitão de Campos,-4.457,-41.944,0,22,1047,86,America/Sao_Paulo,PI,Piauí
1075,6494be310417200165cef214,5102793,Carlinda,-9.94912,-55.8417,0,51,1034,66,America/Porto_Velho,MT,Mato Grosso
1125,6494be310417200165ceec4a,3201407,Castelo,-20.6033,-41.2031,0,32,5627,28,America/Sao_Paulo,ES,Espírito Santo
1175,6494be310417200165ceea3c,2907608,Central,-11.1376,-42.1116,0,29,3451,74,America/Sao_Paulo,BA,Bahia
1225,6494be310417200165cef426,2604403,Chã de Alegria,-8.00679,-35.204,0,26,2387,81,America/Sao_Paulo,PE,Pernambuco
1275,6494be310417200165ceef0f,3116902,Comendador Gomes,-19.6973,-49.0789,0,31,4337,34,America/Sao_Paulo,MG,Minas Gerais
1325,6494be310417200165cef5e2,4106209,Contenda,-25.6788,-49.535,0,41,7521,41,America/Sao_Paulo,PR,Paraná
1375,6494be310417200165cef830,1100072,Corumbiara,-12.9551,-60.8947,0,11,981,69,America/Porto_Velho,RO,Rondônia
1425,6494be310417200165cef356,2504900,Cruz do Espírito Santo,-7.13902,-35.0857,0,25,1999,83,America/Sao_Paulo,PB,Paraíba
