index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
38,6494be310417200165cef3f9,2600302,Agrestina,-8.45966,-35.9447,0,26,2305,81,America/Sao_Paulo,PE,Pernambuco
88,6494be310417200165cef28d,1500503,Almeirim,-1.52904,-52.5788,0,15,409,93,America/Sao_Paulo,PA,Pará
138,6494be310417200165cee991,1300029,Alvarães,-3.22727,-64.8007,0,13,289,97,America/Porto_Velho,AM,Amazonas
188,6494be310417200165ceec3f,3200409,Anchieta,-20.7955,-40.6425,0,32,5607,28,America/Sao_Paulo,ES,Espírito Santo
238,6494be310417200165cef1b2,5001003,Aparecida do Taboado,-20.0873,-51.0961,0,50,9019,67,America/Porto_Velho,MS,Mato Grosso do Sul
288,6494be310417200165cef5a1,4101507,Arapongas,-23.4153,-51.4259,0,41,7427,43,America/Sao_Paulo,PR,Paraná
338,6494be310417200165cef206,5101308,Arenápolis,-14.4472,-56.8437,0,51,9025,65,America/Porto_Velho,MT,Mato Grosso
388,6494be310417200165cef292,1500909,Augusto Corrêa,-1.05109,-46.6147,0,15,417,91,America/Sao_Paulo,PA,Pará
438,6494be310417200165ceee8d,3105103,Bambuí,-20.0166,-45.9754,0,31,4101,37,America/Sao_Paulo,MG,Minas Gerais
488,6494be310417200165cef889,4301925,Barra do Rio Azul,-27.4069,-52.4084,0,43,5959,54,America/Sao_Paulo,RS,Rio Grande do Sul
538,6494be310417200165ceeca6,5203302,Bela Vista de Goiás,-16.9693,-48.9513,0,52,9265,62,America/Sao_Paulo,GO,Goiás
588,6494be310417200165ceee9f,3106903,Bicas,-21.7232,-43.056,0,31,4137,32,America/Sao_Paulo,MG,Minas Gerais
638,6494be310417200165ceeea5,3107505,Bom Jardim de Minas,-21.9479,-44.1885,0,31,4149,32,America/Sao_Paulo,MG,Minas Gerais
688,6494be310417200165cefb82,2800670,Boquim,-11.1397,-37.6195,0,28,3115,79,America/Sao_Paulo,SE,Sergipe
738,6494be310417200165cef4d2,2201988,Brejo do Piauí,-8.20314,-42.8229,0,22,284,89,America/Sao_Paulo,PI,Piauí
788,6494be310417200165ceeebc,3109451,Cabeceira Grande,-16.0335,-47.0862,0,31,578,38,America/Sao_Paulo,MG,Minas Gerais
838,6494be310417200165cefc2b,3508900,Caiabu,-22.0127,-51.2394,0,35,6279,18,America/Sao_Paulo,SP,São Paulo
888,6494be310417200165cef72b,3300902,Cambuci,-21.5691,-41.9187,0,33,5817,22,America/Sao_Paulo,RJ,Rio de Janeiro
938,6494be310417200165cef8ac,4304002,Campo Novo,-27.6792,-53.8052,0,43,8579,55,America/Sao_Paulo,RS,Rio Grande do Sul
988,6494be310417200165cefa90,4203808,Canoinhas,-26.1766,-50.395,0,42,8073,47,America/Sao_Paulo,SC,Santa Catarina
