index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
35,6494be310417200165ceed7e,2100105,Afonso Cunha,-4.13631,-43.3275,0,21,701,98,America/Sao_Paulo,MA,Maranhão
85,6494be310417200165cefe4e,1700350,Aliança do Tocantins,-11.3056,-48.9361,0,17,9441,63,America/Sao_Paulo,TO,Tocantins
135,6494be310417200165cef597,4100509,Altônia,-23.8759,-53.8958,0,41,7951,44,America/Sao_Paulo,PR,Paraná
185,6494be310417200165ceed89,2100808,Anapurus,-3.67577,-43.1014,0,21,715,98,America/Sao_Paulo,MA,Maranhão
235,6494be310417200165ceec99,5201405,Aparecida de Goiânia,-16.8198,-49.2469,0,52,9227,62,America/Sao_Paulo,GO,Goiás
285,6494be310417200165cee92d,2700300,Arapiraca,-9.75487,-36.6615,0,27,2705,82,America/Sao_Paulo,AL,Alagoas
335,6494be310417200165cef326,2501203,Areial,-7.04789,-35.9313,0,25,1923,83,America/Sao_Paulo,PB,Paraíba
385,6494be310417200165cefbf6,3504107,Atibaia,-23.1171,-46.5563,0,35,6181,11,America/Sao_Paulo,SP,São Paulo
435,6494be310417200165cefa73,4220000,Balneário Rincão,-28.8314,-49.2352,0,42,1192,48,America/Sao_Paulo,SC,Santa Catarina
485,6494be310417200165cef724,3300308,Barra do Piraí,-22.4715,-43.8269,0,33,5805,24,America/Sao_Paulo,RJ,Rio de Janeiro
535,6494be310417200165ceeb9c,2302305,Bela Cruz,-3.04996,-40.1671,0,23,1345,88,America/Sao_Paulo,CE,Ceará
585,6494be310417200165cef4ca,2201739,Betânia do Piauí,-8.14376,-40.7989,0,22,278,89,America/Sao_Paulo,PI,Piauí
635,6494be310417200165cef727,3300506,Bom Jardim,-22.1545,-42.4251,0,33,5809,22,America/Sao_Paulo,RJ,Rio de Janeiro
685,6494be310417200165cef338,2502508,Boqueirão,-7.487,-36.1309,0,25,1951,83,America/Sao_Paulo,PB,Paraíba
735,6494be310417200165cef411,2602605,Brejo da Madre de Deus,-8.14933,-36.3741,0,26,2351,81,America/Sao_Paulo,PE,Pernambuco
785,6494be310417200165ceea19,2904803,Caatiba,-14.9699,-40.4092,0,29,3395,77,America/Sao_Paulo,BA,Bahia
835,6494be310417200165cef5bf,4103453,Cafelândia,-24.6189,-53.3207,0,41,7985,45,America/Sao_Paulo,PR,Paraná
885,6494be310417200165cef8a7,4303608,Cambará do Sul,-29.0474,-50.1465,0,43,8571,54,America/Sao_Paulo,RS,Rio Grande do Sul
935,6494be310417200165cef5cb,4104253,Campo Magro,-25.3687,-49.4501,0,41,842,41,America/Sao_Paulo,PR,Paraná
985,6494be310417200165cefb86,2801207,Canindé de São Francisco,-9.64882,-37.7923,0,28,3123,79,America/Sao_Paulo,SE,Sergipe
1035,6494be310417200165cef8b5,4304622,Capão Bonito do Sul,-28.1254,-51.3961,0,43,1132,54,America/Sao_Paulo,RS,Rio Grande do Sul
1085,6494be310417200165ceeef1,3114303,Carmo do Paranaíba,-18.991,-46.3167,0,31,4285,34,America/Sao_Paulo,MG,Minas Gerais
1135,6494be310417200165cefa94,4204004,Catanduvas,-27.069,-51.6602,0,42,8077,49,America/Sao_Paulo,SC,Santa Catarina
1185,6494be310417200165cef8c5,4305124,Cerrito,-31.8419,-52.8004,0,43,966,53,America/Sao_Paulo,RS,Rio Grande do Sul
1235,6494be310417200165ceef0b,3116506,Claro dos Poções,-17.082,-44.2061,0,31,4329,38,America/Sao_Paulo,MG,Minas Gerais
1285,6494be310417200165ceef14,3117207,Conceição das Pedras,-22.1576,-45.4562,0,31,4343,35,America/Sao_Paulo,MG,Minas Gerais
1335,6494be310417200165ceea4a,2909000,Cordeiros,-15.0356,-41.9308,0,29,3479,77,America/Sao_Paulo,BA,Bahia
1385,6494be310417200165cefc58,3513009,Cotia,-23.6022,-46.919,0,35,6361,11,America/Sao_Paulo,SP,São Paulo
1435,6494be310417200165cef5ec,4106852,Cruzmaltina,-24.0132,-51.4563,0,41,848,43,America/Sao_Paulo,PR,Paraná
1485,6494be310417200165ceea3e,2907806,Cícero Dantas,-10.5897,-38.3794,0,29,3455,75,America/Sao_Paulo,BA,Bahia
1535,6494be310417200165ceec4e,3201803,Divino de São Lourenço,-20.6229,-41.6937,0,32,5635,28,America/Sao_Paulo,ES,Espírito Santo
1585,6494be310417200165cefc66,3514304,Dourado,-22.1044,-48.3178,0,35,6387,16,America/Sao_Paulo,SP,São Paulo
1635,6494be310417200165ceef61,3123858,Entre Folhas,-19.6218,-42.2306,0,31,2663,33,America/Sao_Paulo,MG,Minas Gerais
1685,6494be310417200165ceecda,5207501,Estrela do Norte,-13.8665,-49.0716,0,52,9351,62,America/Sao_Paulo,GO,Goiás
1735,6494be310417200165cef7a2,2403756,Fernando Pedroza,-5.69096,-36.5282,0,24,416,84,America/Sao_Paulo,RN,Rio Grande do Norte
1785,6494be310417200165cefaaf,4205431,Formosa do Sul,-26.6453,-52.7946,0,42,5581,49,America/Sao_Paulo,SC,Santa Catarina
