index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
45,6494be310417200165cefbce,3500709,Agudos,-22.4694,-48.9863,0,35,6113,14,America/Sao_Paulo,SP,São Paulo
95,6494be310417200165cef86c,4300505,Alpestre,-27.2502,-53.0341,0,43,8509,55,America/Sao_Paulo,RS,Rio Grande do Sul
145,6494be310417200165cef4b6,2200459,Alvorada do Gurguéia,-8.42418,-43.777,0,22,268,89,America/Sao_Paulo,PI,Piauí
195,6494be310417200165ceee73,3102803,Andrelândia,-21.7411,-44.3117,0,31,4055,35,America/Sao_Paulo,MG,Minas Gerais
245,6494be310417200165cef783,2401008,Apodi,-5.65349,-37.7946,0,24,1619,84,America/Sao_Paulo,RN,Rio Grande do Norte
295,6494be310417200165cef322,2500908,Arara,-6.82813,-35.7552,0,25,1917,83,America/Sao_Paulo,PB,Paraíba
345,6494be310417200165cefbf1,3503703,Ariranha,-21.1872,-48.7904,0,35,6173,17,America/Sao_Paulo,SP,São Paulo
395,6494be310417200165ceeb93,2301703,Aurora,-6.93349,-38.9742,0,23,1333,88,America/Sao_Paulo,CE,Ceará
445,6494be310417200165cef1b5,5001508,Bandeirantes,-19.9275,-54.3585,0,50,9029,67,America/Porto_Velho,MS,Mato Grosso do Sul
495,6494be310417200165ceeb97,2301950,Barreira,-4.28921,-38.6429,0,23,1235,85,America/Sao_Paulo,CE,Ceará
545,6494be310417200165ceee96,3106101,Belmiro Braga,-21.944,-43.4084,0,31,4121,32,America/Sao_Paulo,MG,Minas Gerais
595,6494be310417200165cef5b2,4102901,Bituruna,-26.1607,-51.5518,0,41,7455,42,America/Sao_Paulo,PR,Paraná
645,6494be310417200165ceeea6,3107604,Bom Jesus da Penha,-21.0148,-46.5174,0,31,4151,35,America/Sao_Paulo,MG,Minas Gerais
695,6494be310417200165cefc1b,3507456,Borebi,-22.5728,-48.9707,0,35,7247,14,America/Sao_Paulo,SP,São Paulo
