index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
46,6494be310417200165cef591,4100301,Agudos do Sul,-25.9899,-49.3343,0,41,7405,41,America/Sao_Paulo,PR,Paraná
96,6494be310417200165ceee69,3101904,Alpinópolis,-20.8631,-46.3878,0,31,4037,35,America/Sao_Paulo,MG,Minas Gerais
146,6494be310417200165ceec92,5200803,Alvorada do Norte,-14.4797,-46.491,0,52,9215,62,America/Sao_Paulo,GO,Goiás
196,6494be310417200165cef872,4300661,André da Rocha,-28.6283,-51.5797,0,43,8491,54,America/Sao_Paulo,RS,Rio Grande do Sul
246,6494be310417200165cee9f3,2901908,Aporá,-11.6577,-38.0814,0,29,3337,75,America/Sao_Paulo,BA,Bahia
296,6494be310417200165cefa67,4201406,Araranguá,-28.9356,-49.4918,0,42,8027,48,America/Sao_Paulo,SC,Santa Catarina
346,6494be310417200165cef5a6,4101853,Ariranha do Ivaí,-24.3857,-51.5839,0,41,832,43,America/Sao_Paulo,PR,Paraná
396,6494be310417200165cefa6d,4201901,Aurora,-27.3098,-49.6295,0,42,8037,47,America/Sao_Paulo,SC,Santa Catarina
446,6494be310417200165cef5ac,4102406,Bandeirantes,-23.1078,-50.3704,0,41,7445,43,America/Sao_Paulo,PR,Paraná
496,6494be310417200165ceea04,2903201,Barreiras,-12.1439,-44.9968,0,29,3363,77,America/Sao_Paulo,BA,Bahia
546,6494be310417200165ceea08,2903409,Belmonte,-15.8608,-38.8758,0,29,3367,73,America/Sao_Paulo,BA,Bahia
596,6494be310417200165cefa7b,4202404,Blumenau,-26.9155,-49.0709,0,42,8047,47,America/Sao_Paulo,SC,Santa Catarina
646,6494be310417200165ceea0e,2903953,Bom Jesus da Serra,-14.3663,-40.5126,0,29,3263,77,America/Sao_Paulo,BA,Bahia
696,6494be310417200165cef5bb,4103305,Borrazópolis,-23.9366,-51.5875,0,41,7463,43,America/Sao_Paulo,PR,Paraná
746,6494be310417200165cef89c,4302659,Brochier,-29.5501,-51.5945,0,43,8449,51,America/Sao_Paulo,RS,Rio Grande do Sul
796,6494be310417200165cefc26,3508405,Cabreúva,-23.3053,-47.1362,0,35,6269,11,America/Sao_Paulo,SP,São Paulo
846,6494be310417200165cefc2d,3509106,Caiuá,-21.8322,-51.9969,0,35,6283,18,America/Sao_Paulo,SP,São Paulo
896,6494be310417200165ceeecb,3110806,Campanário,-18.2427,-41.7355,0,31,4215,33,America/Sao_Paulo,MG,Minas Gerais
946,6494be310417200165ceeed3,3111507,Campos Altos,-19.6914,-46.1725,0,31,4229,37,America/Sao_Paulo,MG,Minas Gerais
996,6494be310417200165ceea30,2906824,Canudos,-9.90014,-39.1471,0,29,3085,75,America/Sao_Paulo,BA,Bahia
1046,6494be310417200165ceeee7,3113305,Carangola,-20.7343,-42.0313,0,31,4265,32,America/Sao_Paulo,MG,Minas Gerais
1096,6494be310417200165cef794,2402402,Carnaúba dos Dantas,-6.55015,-36.5868,0,24,1647,84,America/Sao_Paulo,RN,Rio Grande do Norte
1146,6494be310417200165ceebaa,2303659,Catunda,-4.64336,-40.2,0,23,983,88,America/Sao_Paulo,CE,Ceará
1196,6494be310417200165cef8ca,4305306,Chapada,-28.0559,-53.0665,0,43,8603,54,America/Sao_Paulo,RS,Rio Grande do Sul
1246,6494be310417200165cef218,5103106,Cocalinho,-14.3903,-51.0001,0,51,9865,66,America/Porto_Velho,MT,Mato Grosso
1296,6494be310417200165ceef17,3117603,Conceição do Pará,-19.7456,-44.8945,0,31,4351,37,America/Sao_Paulo,MG,Minas Gerais
1346,6494be310417200165ceef29,3119203,Coroaci,-18.6156,-42.2791,0,31,4383,33,America/Sao_Paulo,MG,Minas Gerais
1396,6494be310417200165ceea4f,2909505,Cravolândia,-13.3531,-39.8031,0,29,3489,73,America/Sao_Paulo,BA,Bahia
1446,6494be310417200165cef42b,2604908,Cumaru,-8.00827,-35.6957,0,26,2397,81,America/Sao_Paulo,PE,Pernambuco
1496,6494be310417200165ceef3f,3121001,Datas,-18.4478,-43.6591,0,31,4419,38,America/Sao_Paulo,MG,Minas Gerais
1546,6494be310417200165cefc64,3514106,Dois Córregos,-22.3673,-48.3819,0,35,6383,14,America/Sao_Paulo,SP,São Paulo
1596,6494be310417200165cefc68,3514502,Duartina,-22.4146,-49.4084,0,35,6391,14,America/Sao_Paulo,SP,São Paulo
1646,6494be310417200165cef8f6,4306973,Erebango,-27.8544,-52.3005,0,43,8417,54,America/Sao_Paulo,RS,Rio Grande do Sul
1696,6494be310417200165ceef6d,3125002,Ewbank da Câmara,-21.5498,-43.5068,0,31,4499,32,America/Sao_Paulo,MG,Minas Gerais
1746,6494be310417200165cef1cd,5003900,Figueirão,-18.6782,-53.638,0,50,1178,67,America/Porto_Velho,MS,Mato Grosso do Sul
1796,6494be310417200165cef90f,4308458,Fortaleza dos Valos,-28.7986,-53.2249,0,43,9827,55,America/Sao_Paulo,RS,Rio Grande do Sul
1846,6494be310417200165ceea66,2911204,Gandu,-13.7441,-39.4747,0,29,3523,73,America/Sao_Paulo,BA,Bahia
1896,6494be310417200165cef60d,4108601,Goioerê,-24.1835,-53.0248,0,41,7569,44,America/Sao_Paulo,PR,Paraná
1946,6494be310417200165ceea6c,2911659,Guajeru,-14.5467,-41.9381,0,29,3095,77,America/Sao_Paulo,BA,Bahia
1996,6494be310417200165cefc92,3517703,Guará,-20.4302,-47.8236,0,35,6455,16,America/Sao_Paulo,SP,São Paulo
2046,6494be310417200165cef927,4309753,Ibarama,-29.4203,-53.1295,0,43,8401,51,America/Sao_Paulo,RS,Rio Grande do Sul
2096,6494be310417200165ceea7e,2913309,Ichu,-11.7431,-39.1905,0,29,3567,75,America/Sao_Paulo,BA,Bahia
2146,6494be310417200165ceefb0,3130556,Imbé de Minas,-19.6017,-41.9695,0,31,626,33,America/Sao_Paulo,MG,Minas Gerais
2196,6494be310417200165cef626,4110508,Ipiranga,-25.0238,-50.5794,0,41,7603,42,America/Sao_Paulo,PR,Paraná
2246,6494be310417200165cef36e,2506905,Itabaiana,-7.33167,-35.3317,0,25,2039,83,America/Sao_Paulo,PB,Paraíba
2296,6494be310417200165ceefc6,3132503,Itamarandiba,-17.8552,-42.8561,0,31,4649,38,America/Sao_Paulo,MG,Minas Gerais
2346,6494be310417200165cef36f,2507002,Itaporanga,-7.30202,-38.1504,0,25,2041,83,America/Sao_Paulo,PB,Paraíba
2396,6494be310417200165ceeaa6,2916906,Itiruçu,-13.529,-40.1472,0,29,3639,73,America/Sao_Paulo,BA,Bahia
2446,6494be310417200165cef93f,4310876,Jacuizinho,-29.0401,-53.0657,0,43,1146,55,America/Sao_Paulo,RS,Rio Grande do Sul
2496,6494be310417200165cef1d6,5004908,Jaraguari,-20.1386,-54.3996,0,50,9097,67,America/Porto_Velho,MS,Mato Grosso do Sul
2546,6494be310417200165ceeab5,2918209,Jiquiriçá,-13.2621,-39.5737,0,29,3665,75,America/Sao_Paulo,BA,Bahia
2596,6494be310417200165ceedde,2105658,Junco do Maranhão,-1.83888,-46.09,0,21,180,98,America/Sao_Paulo,MA,Maranhão
2646,6494be310417200165cef947,4311239,Lagoa Bonita do Sul,-29.4939,-53.017,0,43,1148,51,America/Sao_Paulo,RS,Rio Grande do Sul
2696,6494be310417200165cef004,3137700,Lajinha,-20.1539,-41.6228,0,31,4753,33,America/Sao_Paulo,MG,Minas Gerais
2746,6494be310417200165cefcf9,3527009,Lindóia,-22.5226,-46.65,0,35,6641,19,America/Sao_Paulo,SP,São Paulo
2796,6494be310417200165cefd04,3528007,Macatuba,-22.5002,-48.7102,0,35,6661,14,America/Sao_Paulo,SP,São Paulo
2846,6494be310417200165cee9b6,1302603,Manaus,-3.11866,-60.0212,1,13,255,92,America/Porto_Velho,AM,Amazonas
2896,6494be310417200165cef386,2509057,Marcação,-6.76535,-35.0087,0,25,484,83,America/Sao_Paulo,PB,Paraíba
2946,6494be310417200165ceeada,2920908,Mascote,-15.5542,-39.3016,0,29,3719,73,America/Sao_Paulo,BA,Bahia
2996,6494be310417200165cef033,3141306,Medeiros,-19.9865,-46.2181,0,31,4825,37,America/Sao_Paulo,MG,Minas Gerais
3046,6494be310417200165cef461,2609303,Mirandiba,-8.12113,-38.7388,0,26,2485,87,America/Sao_Paulo,PE,Pernambuco
3096,6494be310417200165cef532,2206605,Monte Alegre do Piauí,-9.75364,-45.3037,0,22,1131,89,America/Sao_Paulo,PI,Piauí
3146,6494be310417200165cefafe,4211256,Morro Grande,-28.8006,-49.7214,0,42,5539,48,America/Sao_Paulo,SC,Santa Catarina
3196,6494be310417200165cef382,2508703,Mãe d'Água,-7.25201,-37.4322,0,25,2075,83,America/Sao_Paulo,PB,Paraíba
3246,6494be310417200165cef538,2206753,Nossa Senhora de Nazaré,-4.63019,-42.173,0,22,356,86,America/Sao_Paulo,PI,Piauí
3296,6494be310417200165cefd3f,3533205,Nova Independência,-21.1026,-51.4905,0,35,6765,18,America/Sao_Paulo,SP,São Paulo
3346,6494be310417200165cef24c,5106240,Nova Ubiratã,-12.9834,-55.2556,0,51,1042,66,America/Porto_Velho,MT,Mato Grosso
3396,6494be310417200165cee9d7,1600501,Oiapoque,3.84074,-51.8331,0,16,609,96,America/Sao_Paulo,AP,Amapá
3446,6494be310417200165cef071,3146107,Ouro Preto,-20.3796,-43.512,0,31,4921,31,America/Sao_Paulo,MG,Minas Gerais
3496,6494be310417200165cefd55,3535200,Palmeira d'Oeste,-20.4148,-50.7632,0,35,6805,17,America/Sao_Paulo,SP,São Paulo
3546,6494be310417200165cef253,5106307,Paranatinga,-14.4265,-54.0524,0,51,8983,66,America/Porto_Velho,MT,Mato Grosso
3596,6494be310417200165cef547,2207751,Passagem Franca do Piauí,-5.86036,-42.4436,0,22,1293,86,America/Sao_Paulo,PI,Piauí
3646,6494be310417200165cef471,2610806,Pedra,-8.49641,-36.94,0,26,2515,87,America/Sao_Paulo,PE,Pernambuco
3696,6494be310417200165cee973,2706703,Penedo,-10.2874,-36.5819,0,27,2833,82,America/Sao_Paulo,AL,Alagoas
3746,6494be310417200165cef0a4,3150505,Pimenta,-20.4827,-45.8049,0,31,5009,37,America/Sao_Paulo,MG,Minas Gerais
3796,6494be310417200165cee977,2707107,Piranhas,-9.624,-37.757,0,27,2841,82,America/Sao_Paulo,AL,Alagoas
3846,6494be310417200165cef0b4,3151909,Pocrane,-19.6208,-41.6334,0,31,5037,33,America/Sao_Paulo,MG,Minas Gerais
3896,6494be310417200165cef6a6,4120101,Porto Amazonas,-25.54,-49.8946,0,41,7781,42,America/Sao_Paulo,PR,Paraná
3946,6494be310417200165cef9a5,4314753,Poço das Antas,-29.4481,-51.6719,0,43,7365,51,America/Sao_Paulo,RS,Rio Grande do Sul
3996,6494be310417200165cef2e9,1506104,Primavera,-0.945439,-47.1253,0,15,521,91,America/Sao_Paulo,PA,Pará
4046,6494be310417200165cef9b6,4315354,Quinze de Novembro,-28.7466,-53.1011,0,43,7357,54,America/Sao_Paulo,RS,Rio Grande do Sul
