index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
47,6494be310417200165cef318,2500205,Aguiar,-7.0918,-38.1681,0,25,1903,83,America/Sao_Paulo,PB,Paraíba
97,6494be310417200165cef1fc,5100250,Alta Floresta,-9.86674,-56.0867,0,51,8987,66,America/Porto_Velho,MT,Mato Grosso
147,6494be310417200165cef598,4100806,Alvorada do Sul,-22.7813,-51.2297,0,41,7413,43,America/Sao_Paulo,PR,Paraná
197,6494be310417200165cefbdf,3502200,Angatuba,-23.4917,-48.4139,0,35,6143,15,America/Sao_Paulo,SP,São Paulo
247,6494be310417200165ceec9b,5201504,Aporé,-18.9607,-51.9232,0,52,9229,64,America/Sao_Paulo,GO,Goiás
297,6494be310417200165cefbeb,3503208,Araraquara,-21.7845,-48.178,0,35,6163,16,America/Sao_Paulo,SP,São Paulo
347,6494be310417200165cefa68,4201505,Armazém,-28.2448,-49.0215,0,42,8029,48,America/Sao_Paulo,SC,Santa Catarina
397,6494be310417200165cef293,1500958,Aurora do Pará,-2.14898,-47.5677,0,15,389,91,America/Sao_Paulo,PA,Pará
447,6494be310417200165cefe60,1703057,Bandeirantes do Tocantins,-7.75612,-48.5836,0,17,74,63,America/Sao_Paulo,TO,Tocantins
497,6494be310417200165cef4c3,2201309,Barreiras do Piauí,-9.9296,-45.4702,0,22,1025,89,America/Sao_Paulo,PI,Piauí
547,6494be310417200165cefa78,4202156,Belmonte,-26.843,-53.5758,0,42,5745,49,America/Sao_Paulo,SC,Santa Catarina
597,6494be310417200165ceec45,3201001,Boa Esperança,-18.5395,-40.3025,0,32,5619,27,America/Sao_Paulo,ES,Espírito Santo
647,6494be310417200165ceed9f,2102036,Bom Jesus das Selvas,-4.47638,-46.8641,0,21,128,98,America/Sao_Paulo,MA,Maranhão
697,6494be310417200165cefc18,3507209,Borá,-22.2696,-50.5409,0,35,6243,18,America/Sao_Paulo,SP,São Paulo
747,6494be310417200165cefc20,3507803,Brodowski,-20.9845,-47.6572,0,35,6257,16,America/Sao_Paulo,SP,São Paulo
797,6494be310417200165cef415,2603009,Cabrobó,-8.50548,-39.3094,0,26,2359,87,America/Sao_Paulo,PE,Pernambuco
847,6494be310417200165cef343,2503605,Caiçara,-6.62115,-35.4581,0,25,1973,83,America/Sao_Paulo,PB,Paraíba
897,6494be310417200165cee938,2701357,Campestre,-8.84723,-35.5685,0,27,560,82,America/Sao_Paulo,AL,Alagoas
947,6494be310417200165ceecbd,5204904,Campos Belos,-13.035,-46.7681,0,52,9297,62,America/Sao_Paulo,GO,Goiás
