index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
16,6494be310417200165cee9e1,2900306,Acajutiba,-11.6575,-38.0197,0,29,3305,75,America/Sao_Paulo,BA,Bahia
66,6494be310417200165ceed80,2100204,Alcântara,-2.39574,-44.4062,0,21,703,98,America/Sao_Paulo,MA,Maranhão
116,6494be310417200165ceee6b,3102050,Alto Caparaó,-20.431,-41.8738,0,31,564,32,America/Sao_Paulo,MG,Minas Gerais
166,6494be310417200165cef31f,2500734,Amparo,-7.55502,-37.0628,0,25,444,83,America/Sao_Paulo,PB,Paraíba
216,6494be310417200165cee9f0,2901601,Antas,-10.3856,-38.3401,0,29,3331,75,America/Sao_Paulo,BA,Bahia
266,6494be310417200165cefe55,1701903,Araguacema,-8.80755,-49.5569,0,17,9237,63,America/Sao_Paulo,TO,Tocantins
316,6494be310417200165cee9f5,2902054,Araças,-12.22,-38.2027,0,29,3259,75,America/Sao_Paulo,BA,Bahia
366,6494be310417200165cefa6a,4201653,Arvoredo,-27.0748,-52.4543,0,42,5599,49,America/Sao_Paulo,SC,Santa Catarina
416,6494be310417200165cefbfb,3504602,Bady Bassitt,-20.9197,-49.4385,0,35,6191,17,America/Sao_Paulo,SP,São Paulo
466,6494be310417200165cef725,3300407,Barra Mansa,-22.5481,-44.1752,0,33,5807,24,America/Sao_Paulo,RJ,Rio de Janeiro
516,6494be310417200165ceee90,3105400,Barão de Cocais,-19.9389,-43.4755,0,31,4107,31,America/Sao_Paulo,MG,Minas Gerais
566,6494be310417200165cef29b,1501501,Benevides,-1.36183,-48.2434,0,15,429,91,America/Sao_Paulo,PA,Pará
616,6494be310417200165cef893,4302253,Boa Vista do Sul,-29.3544,-51.6687,0,43,960,54,America/Sao_Paulo,RS,Rio Grande do Sul
666,6494be310417200165ceeeaa,3108008,Bom Sucesso,-21.0329,-44.7537,0,31,4159,35,America/Sao_Paulo,MG,Minas Gerais
716,6494be310417200165cee917,1200104,Brasiléia,-10.995,-68.7497,0,12,105,68,America/Rio_Branco,AC,Acre
766,6494be310417200165ceeda4,2102309,Buriti Bravo,-5.83239,-43.8353,0,21,743,99,America/Sao_Paulo,MA,Maranhão
816,6494be310417200165cef416,2603108,Cachoeirinha,-8.48668,-36.2402,0,26,2361,81,America/Sao_Paulo,PE,Pernambuco
866,6494be310417200165ceecb7,5204557,Caldazinha,-16.7117,-49.0013,0,52,31,62,America/Sao_Paulo,GO,Goiás
916,6494be310417200165cefa8b,4203303,Campo Alegre,-26.195,-49.2676,0,42,8063,47,America/Sao_Paulo,SC,Santa Catarina
966,6494be310417200165cef4de,2202251,Canavieira,-7.68821,-43.7233,0,22,2247,89,America/Sao_Paulo,PI,Piauí
1016,6494be310417200165ceedad,2102754,Capinzal do Norte,-4.7236,-44.328,0,21,142,99,America/Sao_Paulo,MA,Maranhão
1066,6494be310417200165ceec49,3201308,Cariacica,-20.2632,-40.4165,0,32,5625,27,America/Sao_Paulo,ES,Espírito Santo
1116,6494be310417200165cefe6d,1703909,Caseara,-9.27612,-49.9521,0,17,9717,63,America/Sao_Paulo,TO,Tocantins
1166,6494be310417200165cefc47,3511300,Cedral,-20.9009,-49.2664,0,35,6327,17,America/Sao_Paulo,SP,São Paulo
1216,6494be310417200165ceebaf,2303956,Chorozinho,-4.28873,-38.4986,0,23,1239,85,America/Sao_Paulo,CE,Ceará
1266,6494be310417200165cef8d3,4305603,Colorado,-28.5258,-52.9928,0,43,8609,54,America/Sao_Paulo,RS,Rio Grande do Sul
1316,6494be310417200165cef5e0,4106001,Congonhinhas,-23.5493,-50.5569,0,41,7517,43,America/Sao_Paulo,PR,Paraná
