index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
41,6494be310417200165cefa58,4200309,Agronômica,-27.2662,-49.708,0,42,8005,47,America/Sao_Paulo,SC,Santa Catarina
91,6494be310417200165cef592,4100400,Almirante Tamandaré,-25.3188,-49.3037,0,41,7407,41,America/Sao_Paulo,PR,Paraná
141,6494be310417200165cef86f,4300604,Alvorada,-29.9914,-51.0809,0,43,8511,51,America/Sao_Paulo,RS,Rio Grande do Sul
191,6494be310417200165cef59c,4101101,Andirá,-23.0533,-50.2304,0,41,7419,43,America/Sao_Paulo,PR,Paraná
241,6494be310417200165cef202,5100805,Apiacás,-9.53981,-57.4587,0,51,9773,66,America/Porto_Velho,MT,Mato Grosso
291,6494be310417200165cef205,5101258,Araputanga,-15.4641,-58.3425,0,51,8989,65,America/Porto_Velho,MT,Mato Grosso
341,6494be310417200165ceee86,3104452,Aricanduva,-17.8666,-42.5533,0,31,568,33,America/Sao_Paulo,MG,Minas Gerais
391,6494be310417200165ceee8a,3104809,Augusto de Lima,-18.0997,-44.2655,0,31,4095,38,America/Sao_Paulo,MG,Minas Gerais
441,6494be310417200165cef32a,2501500,Bananeiras,-6.74775,-35.6246,0,25,1931,83,America/Sao_Paulo,PB,Paraíba
491,6494be310417200165cefb81,2800605,Barra dos Coqueiros,-10.8996,-37.0323,0,28,3111,79,America/Sao_Paulo,SE,Sergipe
541,6494be310417200165cef5b1,4102802,Bela Vista do Paraíso,-22.9937,-51.1927,0,41,7453,43,America/Sao_Paulo,PR,Paraná
591,6494be310417200165ceeea0,3107000,Biquinhas,-18.7754,-45.4974,0,31,4139,37,America/Sao_Paulo,MG,Minas Gerais
641,6494be310417200165cef78c,2401701,Bom Jesus,-5.98648,-35.5792,0,24,1633,84,America/Sao_Paulo,RN,Rio Grande do Norte
691,6494be310417200165cee99e,1300805,Borba,-4.39154,-59.5874,0,13,217,92,America/Porto_Velho,AM,Amazonas
741,6494be310417200165cef40f,2602407,Brejão,-9.02915,-36.566,0,26,2347,87,America/Sao_Paulo,PE,Pernambuco
791,6494be310417200165cef33e,2503209,Cabedelo,-6.98731,-34.8284,0,25,1965,83,America/Sao_Paulo,PB,Paraíba
841,6494be310417200165cef8a3,4303301,Caibaté,-28.2905,-54.6454,0,43,8565,55,America/Sao_Paulo,RS,Rio Grande do Sul
891,6494be310417200165cef5c3,4103701,Cambé,-23.2766,-51.2798,0,41,7471,43,America/Sao_Paulo,PR,Paraná
941,6494be310417200165cef791,2402105,Campo Redondo,-6.23829,-36.1888,0,24,1641,84,America/Sao_Paulo,RN,Rio Grande do Norte
991,6494be310417200165cef5cf,4104451,Cantagalo,-25.3734,-52.1198,0,41,8451,42,America/Sao_Paulo,PR,Paraná
1041,6494be310417200165cef4e2,2202505,Caracol,-9.27933,-43.329,0,22,1049,89,America/Sao_Paulo,PI,Piauí
1091,6494be310417200165ceeef3,3114501,Carmópolis de Minas,-20.5396,-44.6336,0,31,4289,37,America/Sao_Paulo,MG,Minas Gerais
1141,6494be310417200165cef34d,2504207,Catingueira,-7.12008,-37.6064,0,25,1985,83,America/Sao_Paulo,PB,Paraíba
1191,6494be310417200165cef8c9,4305207,Cerro Largo,-28.1463,-54.7428,0,43,8601,55,America/Sao_Paulo,RS,Rio Grande do Sul
1241,6494be310417200165cee9a4,1301209,Coari,-4.09412,-63.1441,0,13,225,97,America/Porto_Velho,AM,Amazonas
1291,6494be310417200165ceec4d,3201704,Conceição do Castelo,-20.3639,-41.2417,0,32,5633,28,America/Sao_Paulo,ES,Espírito Santo
1341,6494be310417200165cef354,2504801,Coremas,-7.00712,-37.9346,0,25,1997,83,America/Sao_Paulo,PB,Paraíba
1391,6494be310417200165cef1c6,5003306,Coxim,-18.5013,-54.751,0,50,9065,67,America/Porto_Velho,MS,Mato Grosso do Sul
