index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
49,6494be310417200165ceee60,3101102,Aimorés,-19.5007,-41.0746,0,31,4021,33,America/Sao_Paulo,MG,Minas Gerais
99,6494be310417200165cefbd1,3500907,Altair,-20.5242,-49.0571,0,35,6117,17,America/Sao_Paulo,SP,São Paulo
149,6494be310417200165cef856,1400027,Amajari,3.64571,-61.3692,0,14,26,95,America/Porto_Velho,RR,Roraima
199,6494be310417200165cefa60,4200903,Angelina,-27.5704,-48.9879,0,42,8017,48,America/Sao_Paulo,SC,Santa Catarina
249,6494be310417200165cef5a0,4101408,Apucarana,-23.55,-51.4635,0,41,7425,43,America/Sao_Paulo,PR,Paraná
299,6494be310417200165ceeb8e,2301257,Ararendá,-4.74567,-40.831,0,23,989,88,America/Sao_Paulo,CE,Ceará
349,6494be310417200165ceeb91,2301505,Arneiroz,-6.3165,-40.1653,0,23,1329,88,America/Sao_Paulo,CE,Ceará
399,6494be310417200165cee997,1300300,Autazes,-3.58574,-59.1256,0,13,207,92,America/Porto_Velho,AM,Amazonas
449,6494be310417200165cee9fe,2902658,Banzaê,-10.5788,-38.6212,0,29,3261,75,America/Sao_Paulo,BA,Bahia
499,6494be310417200165ceed97,2101707,Barreirinhas,-2.75863,-42.8232,0,21,733,98,America/Sao_Paulo,MA,Maranhão
549,6494be310417200165ceee97,3106200,Belo Horizonte,-19.9102,-43.9266,1,31,4123,31,America/Sao_Paulo,MG,Minas Gerais
599,6494be310417200165cef5b3,4103008,Boa Esperança,-24.2467,-52.7876,0,41,7457,44,America/Sao_Paulo,PR,Paraná
649,6494be310417200165ceeea7,3107703,Bom Jesus do Amparo,-19.7054,-43.4782,0,31,4153,31,America/Sao_Paulo,MG,Minas Gerais
699,6494be310417200165ceeeaf,3108404,Botelhos,-21.6412,-46.391,0,31,4167,35,America/Sao_Paulo,MG,Minas Gerais
749,6494be310417200165ceea15,2904506,Brotas de Macaúbas,-11.9915,-42.6326,0,29,3389,77,America/Sao_Paulo,BA,Bahia
799,6494be310417200165cef828,1100601,Cacaulândia,-10.349,-62.9043,0,11,677,69,America/Porto_Velho,RO,Rondônia
849,6494be310417200165cef78e,2401859,Caiçara do Norte,-5.07091,-36.0717,0,24,414,84,America/Sao_Paulo,RN,Rio Grande do Norte
899,6494be310417200165cef8a8,4303673,Campestre da Serra,-28.7926,-51.0941,0,43,6013,54,America/Sao_Paulo,RS,Rio Grande do Sul
949,6494be310417200165ceeed4,3111606,Campos Gerais,-21.237,-45.7569,0,31,4231,35,America/Sao_Paulo,MG,Minas Gerais
999,6494be310417200165ceea28,2906105,Canápolis,-13.0725,-44.201,0,29,3421,77,America/Sao_Paulo,BA,Bahia
1049,6494be310417200165ceeee8,3113404,Caratinga,-19.7868,-42.1292,0,31,4267,33,America/Sao_Paulo,MG,Minas Gerais
