index,_id,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario,uf,nome_uf
31,6494be310417200165cee9e2,2900355,Adustina,-10.5437,-38.1113,0,29,3253,75,America/Sao_Paulo,BA,Bahia
81,6494be310417200165cefa5d,4200705,Alfredo Wagner,-27.7001,-49.3273,0,42,8013,48,America/Sao_Paulo,SC,Santa Catarina
131,6494be310417200165ceeb87,2300705,Alto Santo,-5.50894,-38.2743,0,23,1313,88,America/Sao_Paulo,CE,Ceará
181,6494be310417200165cee993,1300086,Anamã,-3.56697,-61.3963,0,13,293,97,America/Porto_Velho,AM,Amazonas
231,6494be310417200165cef4b9,2200707,Anísio de Abreu,-9.18564,-43.0494,0,22,1013,89,America/Sao_Paulo,PI,Piauí
281,6494be310417200165cefbe8,3503000,Aramina,-20.0882,-47.7873,0,35,6159,16,America/Sao_Paulo,SP,São Paulo
331,6494be310417200165cef324,2501104,Areia,-6.96396,-35.6977,0,25,1921,83,America/Sao_Paulo,PB,Paraíba
381,6494be310417200165cef5aa,4102208,Atalaia,-23.1517,-52.0551,0,41,7441,44,America/Sao_Paulo,PR,Paraná
431,6494be310417200165cefa70,4202008,Balneário Camboriú,-26.9926,-48.6352,0,42,8039,47,America/Sao_Paulo,SC,Santa Catarina
481,6494be310417200165cef886,4301859,Barra do Guarita,-27.1927,-53.7109,0,43,6069,55,America/Sao_Paulo,RS,Rio Grande do Sul
531,6494be310417200165cef787,2401404,Baía Formosa,-6.37161,-35.0033,0,24,1627,84,America/Sao_Paulo,RN,Rio Grande do Norte
581,6494be310417200165ceee9c,3106606,Bertópolis,-17.059,-40.58,0,31,4131,33,America/Sao_Paulo,MG,Minas Gerais
631,6494be310417200165cef40c,2602100,Bom Conselho,-9.16919,-36.6857,0,26,2341,87,America/Sao_Paulo,PE,Pernambuco
681,6494be310417200165cef40e,2602308,Bonito,-8.47163,-35.7292,0,26,2345,81,America/Sao_Paulo,PE,Pernambuco
731,6494be310417200165cefc1f,3507753,Brejo Alegre,-21.1651,-50.1861,0,35,792,18,America/Sao_Paulo,SP,São Paulo
781,6494be310417200165cefbfd,3504800,Bálsamo,-20.7348,-49.5865,0,35,6195,17,America/Sao_Paulo,SP,São Paulo
831,6494be310417200165ceeec3,3110004,Caeté,-19.8826,-43.6704,0,31,4199,31,America/Sao_Paulo,MG,Minas Gerais
881,6494be310417200165cef41a,2603454,Camaragibe,-8.02351,-34.9782,0,26,2629,81,America/Sao_Paulo,PE,Pernambuco
931,6494be310417200165cef5ca,4104204,Campo Largo,-25.4525,-49.529,0,41,7481,41,America/Sao_Paulo,PR,Paraná
981,6494be310417200165cef8b2,4304507,Canguçu,-31.396,-52.6783,0,43,8587,53,America/Sao_Paulo,RS,Rio Grande do Sul
1031,6494be310417200165cef41e,2603801,Capoeiras,-8.73423,-36.6306,0,26,2375,87,America/Sao_Paulo,PE,Pernambuco
1081,6494be310417200165ceeeed,3113909,Carmo da Cachoeira,-21.4633,-45.2201,0,31,4277,35,America/Sao_Paulo,MG,Minas Gerais
1131,6494be310417200165ceeefb,3115300,Cataguases,-21.3924,-42.6896,0,31,4305,32,America/Sao_Paulo,MG,Minas Gerais
1181,6494be310417200165cef82d,1100056,Cerejeiras,-13.187,-60.8168,0,11,27,69,America/Porto_Velho,RO,Rondônia
1231,6494be310417200165ceef09,3116308,Cipotânea,-20.9026,-43.3629,0,31,4325,32,America/Sao_Paulo,MG,Minas Gerais
1281,6494be310417200165ceec4c,3201605,Conceição da Barra,-18.5883,-39.7362,0,32,5631,27,America/Sao_Paulo,ES,Espírito Santo
1331,6494be310417200165ceef25,3118809,Coração de Jesus,-16.6841,-44.3635,0,31,4375,38,America/Sao_Paulo,MG,Minas Gerais
1381,6494be310417200165cefc56,3512803,Cosmópolis,-22.6419,-47.1926,0,35,6357,19,America/Sao_Paulo,SP,São Paulo
1431,6494be310417200165cee91a,1200203,Cruzeiro do Sul,-7.62762,-72.6756,0,12,107,68,America/Rio_Branco,AC,Acre
1481,6494be310417200165cefc3a,3510104,Cândido Rodrigues,-21.3275,-48.6327,0,35,6303,16,America/Sao_Paulo,SP,São Paulo
